mode,scenario,input_mode,measurement_kind,feature,snr_db,noise_kind,true_id,predicted_id,count
formal,terminal_impedance_error_20,ofdm_dense_ls,siso_forward,cir,20,white_awgn,T3,T3,1
formal,terminal_impedance_error_20,ofdm_dense_ls,siso_forward,amplitude,20,white_awgn,T4,T4,2
formal,terminal_impedance_error_20,ofdm_dense_ls,siso_forward,amp_phase_joint_weighted,20,white_awgn,T4,T4,2
formal,terminal_impedance_error_20,ofdm_dense_ls,siso_forward,cir,20,white_awgn,T4,T4,2
formal,terminal_impedance_error_20,ofdm_dense_ls,siso_forward,toa,20,white_awgn,T4,T2,2
formal,terminal_impedance_error_20,ofdm_dense_ls,siso_forward,amplitude,20,white_awgn,T5,T3,2
formal,terminal_impedance_error_20,ofdm_dense_ls,siso_forward,amp_phase_joint_weighted,20,white_awgn,T5,T5,1
formal,terminal_impedance_error_20,ofdm_dense_ls,siso_forward,cir,20,white_awgn,T5,T3,2
formal,terminal_impedance_error_20,ofdm_dense_ls,siso_forward,toa,20,white_awgn,T5,T2,2
formal,terminal_impedance_error_20,ofdm_dense_ls,siso_forward,amp_phase_joint_weighted,20,white_awgn,T5,T3,1
formal,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,amplitude,20,white_awgn,T2,T2,2
formal,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,amp_phase_joint_weighted,20,white_awgn,T2,T2,2
formal,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,cir,20,white_awgn,T2,T2,2
formal,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,toa,20,white_awgn,T2,T2,2
formal,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,amplitude,20,white_awgn,T3,T3,2
formal,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,amp_phase_joint_weighted,20,white_awgn,T3,T3,2
formal,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,cir,20,white_awgn,T3,T3,2
formal,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,toa,20,white_awgn,T3,T2,2
formal,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,amplitude,20,white_awgn,T4,T4,2
formal,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,amp_phase_joint_weighted,20,white_awgn,T4,T4,2
formal,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,cir,20,white_awgn,T4,T4,2
formal,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,toa,20,white_awgn,T4,T4,2
formal,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,amplitude,20,white_awgn,T5,T5,2
formal,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,amp_phase_joint_weighted,20,white_awgn,T5,T5,2
formal,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,cir,20,white_awgn,T5,T5,2
formal,terminal_impedance_error_20,ofdm_dense_ls,three_view_complete,toa,20,white_awgn,T5,T2,2
formal,coupler_error_20,ofdm_dense_ls,siso_forward,amplitude,20,white_awgn,T2,T2,2
formal,coupler_error_20,ofdm_dense_ls,siso_forward,amp_phase_joint_weighted,20,white_awgn,T2,T2,2
formal,coupler_error_20,ofdm_dense_ls,siso_forward,cir,20,white_awgn,T2,T2,2
formal,coupler_error_20,ofdm_dense_ls,siso_forward,toa,20,white_awgn,T2,T2,2
formal,coupler_error_20,ofdm_dense_ls,siso_forward,amplitude,20,white_awgn,T3,T3,2
formal,coupler_error_20,ofdm_dense_ls,siso_forward,amp_phase_joint_weighted,20,white_awgn,T3,T3,1
formal,coupler_error_20,ofdm_dense_ls,siso_forward,cir,20,white_awgn,T3,T3,1
formal,coupler_error_20,ofdm_dense_ls,siso_forward,toa,20,white_awgn,T3,T2,2
formal,coupler_error_20,ofdm_dense_ls,siso_forward,amp_phase_joint_weighted,20,white_awgn,T3,T5,1
formal,coupler_error_20,ofdm_dense_ls,siso_forward,cir,20,white_awgn,T3,T5,1
formal,coupler_error_20,ofdm_dense_ls,siso_forward,amplitude,20,white_awgn,T4,T4,2
formal,coupler_error_20,ofdm_dense_ls,siso_forward,amp_phase_joint_weighted,20,white_awgn,T4,T4,2
formal,coupler_error_20,ofdm_dense_ls,siso_forward,cir,20,white_awgn,T4,T4,2
formal,coupler_error_20,ofdm_dense_ls,siso_forward,toa,20,white_awgn,T4,T2,2
formal,coupler_error_20,ofdm_dense_ls,siso_forward,amplitude,20,white_awgn,T5,T3,2
formal,coupler_error_20,ofdm_dense_ls,siso_forward,amp_phase_joint_weighted,20,white_awgn,T5,T5,2
formal,coupler_error_20,ofdm_dense_ls,siso_forward,cir,20,white_awgn,T5,T5,2
formal,coupler_error_20,ofdm_dense_ls,siso_forward,toa,20,white_awgn,T5,T2,2
formal,coupler_error_20,ofdm_dense_ls,three_view_complete,amplitude,20,white_awgn,T2,T2,2
formal,coupler_error_20,ofdm_dense_ls,three_view_complete,amp_phase_joint_weighted,20,white_awgn,T2,T2,2
formal,coupler_error_20,ofdm_dense_ls,three_view_complete,cir,20,white_awgn,T2,T2,2
formal,coupler_error_20,ofdm_dense_ls,three_view_complete,toa,20,white_awgn,T2,T2,2
formal,coupler_error_20,ofdm_dense_ls,three_view_complete,amplitude,20,white_awgn,T3,T3,2
formal,coupler_error_20,ofdm_dense_ls,three_view_complete,amp_phase_joint_weighted,20,white_awgn,T3,T3,2
formal,coupler_error_20,ofdm_dense_ls,three_view_complete,cir,20,white_awgn,T3,T3,2
formal,coupler_error_20,ofdm_dense_ls,three_view_complete,toa,20,white_awgn,T3,T2,2
formal,coupler_error_20,ofdm_dense_ls,three_view_complete,amplitude,20,white_awgn,T4,T4,2
formal,coupler_error_20,ofdm_dense_ls,three_view_complete,amp_phase_joint_weighted,20,white_awgn,T4,T4,2
formal,coupler_error_20,ofdm_dense_ls,three_view_complete,cir,20,white_awgn,T4,T4,2
formal,coupler_error_20,ofdm_dense_ls,three_view_complete,toa,20,white_awgn,T4,T4,2
formal,coupler_error_20,ofdm_dense_ls,three_view_complete,amplitude,20,white_awgn,T5,T5,2
formal,coupler_error_20,ofdm_dense_ls,three_view_complete,amp_phase_joint_weighted,20,white_awgn,T5,T5,2
formal,coupler_error_20,ofdm_dense_ls,three_view_complete,cir,20,white_awgn,T5,T5,2
formal,coupler_error_20,ofdm_dense_ls,three_view_complete,toa,20,white_awgn,T5,T2,2
